census_geoid,geography_type,state_fips,place_fips,geography_name,acs_vintage,education_universe_25_plus,bachelors_or_higher_count,bachelors_or_higher_pct,source_id
1600000US0136088,place,01,36088,"Horn Hill town, Alabama",2024,159,9,5.66,acs5_2024_place_education
1600000US0136448,place,01,36448,"Hueytown city, Alabama",2024,11182,2348,20.998,acs5_2024_place_education
1600000US0136592,place,01,36592,"Huguley CDP, Alabama",2024,1753,87,4.963,acs5_2024_place_education
1600000US0137000,place,01,37000,"Huntsville city, Alabama",2024,151890,71667,47.183,acs5_2024_place_education
1600000US0137096,place,01,37096,"Hurtsboro town, Alabama",2024,285,55,19.298,acs5_2024_place_education
1600000US0137264,place,01,37264,"Hytop town, Alabama",2024,450,47,10.444,acs5_2024_place_education
1600000US0137312,place,01,37312,"Ider town, Alabama",2024,544,63,11.581,acs5_2024_place_education
1600000US0137465,place,01,37465,"Indian Springs Village city, Alabama",2024,1762,1196,67.877,acs5_2024_place_education
1600000US0137864,place,01,37864,"Irondale city, Alabama",2024,9850,4169,42.325,acs5_2024_place_education
1600000US0138032,place,01,38032,"Ivalee CDP, Alabama",2024,653,26,3.982,acs5_2024_place_education
1600000US0138152,place,01,38152,"Jackson city, Alabama",2024,3293,604,18.342,acs5_2024_place_education
1600000US0138248,place,01,38248,"Jacksons' Gap town, Alabama",2024,537,42,7.821,acs5_2024_place_education
1600000US0138272,place,01,38272,"Jacksonville city, Alabama",2024,7300,2278,31.205,acs5_2024_place_education
1600000US0138416,place,01,38416,"Jasper city, Alabama",2024,9509,2679,28.173,acs5_2024_place_education
1600000US0138608,place,01,38608,"Jemison city, Alabama",2024,1674,224,13.381,acs5_2024_place_education
1600000US0139064,place,01,39064,"Joppa CDP, Alabama",2024,312,0,0.0,acs5_2024_place_education
1600000US0139280,place,01,39280,"Kansas town, Alabama",2024,134,17,12.687,acs5_2024_place_education
1600000US0139472,place,01,39472,"Kellyton town, Alabama",2024,88,17,19.318,acs5_2024_place_education
1600000US0139520,place,01,39520,"Kennedy town, Alabama",2024,326,48,14.724,acs5_2024_place_education
1600000US0139784,place,01,39784,"Killen town, Alabama",2024,800,161,20.125,acs5_2024_place_education
1600000US0139856,place,01,39856,"Kimberly city, Alabama",2024,2843,877,30.848,acs5_2024_place_education
1600000US0140072,place,01,40072,"Kinsey city, Alabama",2024,1474,156,10.583,acs5_2024_place_education
1600000US0140096,place,01,40096,"Kinston town, Alabama",2024,499,44,8.818,acs5_2024_place_education
1600000US0140648,place,01,40648,"Ladonia CDP, Alabama",2024,2246,302,13.446,acs5_2024_place_education
1600000US0140672,place,01,40672,"La Fayette city, Alabama",2024,2092,178,8.509,acs5_2024_place_education
1600000US0140888,place,01,40888,"Lakeview town, Alabama",2024,76,7,9.211,acs5_2024_place_education
1600000US0140928,place,01,40928,"Lake View city, Alabama",2024,2931,909,31.013,acs5_2024_place_education
1600000US0141296,place,01,41296,"Lanett city, Alabama",2024,4617,493,10.678,acs5_2024_place_education
1600000US0141368,place,01,41368,"Langston town, Alabama",2024,257,56,21.79,acs5_2024_place_education
1600000US0141968,place,01,41968,"Leeds city, Alabama",2024,8082,2241,27.728,acs5_2024_place_education
1600000US0142016,place,01,42016,"Leesburg town, Alabama",2024,593,88,14.84,acs5_2024_place_education
1600000US0142160,place,01,42160,"Leighton town, Alabama",2024,594,163,27.441,acs5_2024_place_education
1600000US0142304,place,01,42304,"Leroy CDP, Alabama",2024,634,168,26.498,acs5_2024_place_education
1600000US0142352,place,01,42352,"Lester town, Alabama",2024,102,16,15.686,acs5_2024_place_education
1600000US0142472,place,01,42472,"Level Plains town, Alabama",2024,1178,211,17.912,acs5_2024_place_education
1600000US0142640,place,01,42640,"Lexington town, Alabama",2024,369,72,19.512,acs5_2024_place_education
1600000US0142808,place,01,42808,"Libertyville town, Alabama",2024,123,13,10.569,acs5_2024_place_education
1600000US0142928,place,01,42928,"Lillian CDP, Alabama",2024,1230,253,20.569,acs5_2024_place_education
1600000US0143120,place,01,43120,"Lincoln city, Alabama",2024,5026,957,19.041,acs5_2024_place_education
1600000US0143240,place,01,43240,"Linden town, Alabama",2024,1379,218,15.809,acs5_2024_place_education
1600000US0143264,place,01,43264,"Lineville city, Alabama",2024,1986,290,14.602,acs5_2024_place_education
1600000US0143336,place,01,43336,"Lipscomb city, Alabama",2024,1297,79,6.091,acs5_2024_place_education
1600000US0143384,place,01,43384,"Lisman town, Alabama",2024,340,76,22.353,acs5_2024_place_education
1600000US0143648,place,01,43648,"Littleville town, Alabama",2024,654,95,14.526,acs5_2024_place_education
1600000US0143720,place,01,43720,"Livingston city, Alabama",2024,1589,549,34.55,acs5_2024_place_education
1600000US0143744,place,01,43744,"Loachapoka town, Alabama",2024,160,38,23.75,acs5_2024_place_education
1600000US0143816,place,01,43816,"Lockhart town, Alabama",2024,279,23,8.244,acs5_2024_place_education
1600000US0143888,place,01,43888,"Locust Fork town, Alabama",2024,1001,132,13.187,acs5_2024_place_education
1600000US0144160,place,01,44160,"Lookout Mountain CDP, Alabama",2024,857,105,12.252,acs5_2024_place_education
1600000US0144344,place,01,44344,"Louisville town, Alabama",2024,397,30,7.557,acs5_2024_place_education
1600000US0144536,place,01,44536,"Lowndesboro town, Alabama",2024,53,29,54.717,acs5_2024_place_education
1600000US0144608,place,01,44608,"Loxley city, Alabama",2024,2535,992,39.132,acs5_2024_place_education
1600000US0144728,place,01,44728,"Luverne city, Alabama",2024,2049,402,19.619,acs5_2024_place_education
1600000US0144800,place,01,44800,"Lynn town, Alabama",2024,599,40,6.678,acs5_2024_place_education
1600000US0145040,place,01,45040,"McCalla CDP, Alabama",2024,9398,3244,34.518,acs5_2024_place_education
1600000US0145208,place,01,45208,"McDonald Chapel CDP, Alabama",2024,433,70,16.166,acs5_2024_place_education
1600000US0145316,place,01,45316,"Macedonia CDP, Alabama",2024,252,0,0.0,acs5_2024_place_education
1600000US0145472,place,01,45472,"McIntosh town, Alabama",2024,271,43,15.867,acs5_2024_place_education
1600000US0145496,place,01,45496,"McKenzie town, Alabama",2024,383,32,8.355,acs5_2024_place_education
1600000US0145640,place,01,45640,"McMullen town, Alabama",2024,14,0,0.0,acs5_2024_place_education
1600000US0145784,place,01,45784,"Madison city, Alabama",2024,39447,25445,64.504,acs5_2024_place_education
1600000US0145904,place,01,45904,"Madrid town, Alabama",2024,160,16,10.0,acs5_2024_place_education
1600000US0146072,place,01,46072,"Magnolia Springs town, Alabama",2024,822,483,58.759,acs5_2024_place_education
1600000US0146192,place,01,46192,"Malcolm CDP, Alabama",2024,124,0,0.0,acs5_2024_place_education
1600000US0146264,place,01,46264,"Malvern town, Alabama",2024,1221,148,12.121,acs5_2024_place_education
1600000US0146504,place,01,46504,"Maplesville town, Alabama",2024,706,49,6.941,acs5_2024_place_education
1600000US0146600,place,01,46600,"Marbury CDP, Alabama",2024,1039,327,31.473,acs5_2024_place_education
1600000US0146696,place,01,46696,"Margaret city, Alabama",2024,4156,842,20.26,acs5_2024_place_education
1600000US0146768,place,01,46768,"Marion city, Alabama",2024,1635,177,10.826,acs5_2024_place_education
1600000US0147728,place,01,47728,"Maytown town, Alabama",2024,217,24,11.06,acs5_2024_place_education
1600000US0147740,place,01,47740,"Meadowbrook CDP, Alabama",2024,6002,4424,73.709,acs5_2024_place_education
1600000US0147848,place,01,47848,"Megargel CDP, Alabama",2024,22,0,0.0,acs5_2024_place_education
1600000US0148052,place,01,48052,"Memphis town, Alabama",2024,31,4,12.903,acs5_2024_place_education
1600000US0148064,place,01,48064,"Mentone town, Alabama",2024,339,126,37.168,acs5_2024_place_education
1600000US0148112,place,01,48112,"Meridianville CDP, Alabama",2024,7464,3241,43.422,acs5_2024_place_education
1600000US0148376,place,01,48376,"Midfield city, Alabama",2024,3306,502,15.185,acs5_2024_place_education
1600000US0148400,place,01,48400,"Midland City city, Alabama",2024,1085,85,7.834,acs5_2024_place_education
1600000US0148424,place,01,48424,"Midway town, Alabama",2024,408,42,10.294,acs5_2024_place_education
1600000US0148616,place,01,48616,"Mignon CDP, Alabama",2024,588,55,9.354,acs5_2024_place_education
1600000US0148712,place,01,48712,"Millbrook city, Alabama",2024,11701,3617,30.912,acs5_2024_place_education
1600000US0148784,place,01,48784,"Millerville CDP, Alabama",2024,286,25,8.741,acs5_2024_place_education
1600000US0148808,place,01,48808,"Millport town, Alabama",2024,802,76,9.476,acs5_2024_place_education
1600000US0148832,place,01,48832,"Millry town, Alabama",2024,408,58,14.216,acs5_2024_place_education
1600000US0149072,place,01,49072,"Minor CDP, Alabama",2024,471,28,5.945,acs5_2024_place_education
1600000US0150000,place,01,50000,"Mobile city, Alabama",2024,137622,43980,31.957,acs5_2024_place_education
1600000US0150192,place,01,50192,"Monroeville city, Alabama",2024,3735,671,17.965,acs5_2024_place_education
1600000US0150312,place,01,50312,"Montevallo city, Alabama",2024,3935,1198,30.445,acs5_2024_place_education
1600000US0151000,place,01,51000,"Montgomery city, Alabama",2024,130240,44016,33.796,acs5_2024_place_education
1600000US0151096,place,01,51096,"Moody city, Alabama",2024,9802,2822,28.79,acs5_2024_place_education
1600000US0151216,place,01,51216,"Moores Mill CDP, Alabama",2024,4472,1612,36.047,acs5_2024_place_education
1600000US0151264,place,01,51264,"Mooresville town, Alabama",2024,71,56,78.873,acs5_2024_place_education
1600000US0151456,place,01,51456,"Morris city, Alabama",2024,1921,638,33.212,acs5_2024_place_education
1600000US0151469,place,01,51469,"Morrison Crossroads CDP, Alabama",2024,99,21,21.212,acs5_2024_place_education
1600000US0151520,place,01,51520,"Mosses town, Alabama",2024,410,28,6.829,acs5_2024_place_education
1600000US0151600,place,01,51600,"Moulton city, Alabama",2024,2583,310,12.002,acs5_2024_place_education
1600000US0151648,place,01,51648,"Moundville town, Alabama",2024,2269,477,21.022,acs5_2024_place_education
1600000US0151696,place,01,51696,"Mountain Brook city, Alabama",2024,14768,13078,88.556,acs5_2024_place_education
1600000US0152320,place,01,52320,"Mount Olive CDP (Coosa County), Alabama",2024,118,0,0.0,acs5_2024_place_education
1600000US0152344,place,01,52344,"Mount Olive CDP (Jefferson County), Alabama",2024,2448,595,24.306,acs5_2024_place_education
1600000US0152608,place,01,52608,"Mount Vernon town, Alabama",2024,950,219,23.053,acs5_2024_place_education
1600000US0152680,place,01,52680,"Movico CDP, Alabama",2024,168,19,11.31,acs5_2024_place_education
1600000US0152776,place,01,52776,"Mulga town, Alabama",2024,473,21,4.44,acs5_2024_place_education
1600000US0152848,place,01,52848,"Munford town, Alabama",2024,1130,127,11.239,acs5_2024_place_education
1600000US0153016,place,01,53016,"Muscle Shoals city, Alabama",2024,11908,2853,23.959,acs5_2024_place_education
1600000US0153112,place,01,53112,"Myrtlewood town, Alabama",2024,66,1,1.515,acs5_2024_place_education
1600000US0153208,place,01,53208,"Nanafalia CDP, Alabama",2024,16,8,50.0,acs5_2024_place_education
1600000US0153232,place,01,53232,"Nances Creek CDP, Alabama",2024,272,72,26.471,acs5_2024_place_education
1600000US0153256,place,01,53256,"Napier Field town, Alabama",2024,269,16,5.948,acs5_2024_place_education
1600000US0153376,place,01,53376,"Natural Bridge town, Alabama",2024,49,0,0.0,acs5_2024_place_education
1600000US0153400,place,01,53400,"Nauvoo town, Alabama",2024,129,8,6.202,acs5_2024_place_education
1600000US0153448,place,01,53448,"Nectar town, Alabama",2024,264,13,4.924,acs5_2024_place_education
1600000US0153472,place,01,53472,"Needham town, Alabama",2024,58,10,17.241,acs5_2024_place_education
1600000US0153784,place,01,53784,"Newbern town, Alabama",2024,267,11,4.12,acs5_2024_place_education
1600000US0153856,place,01,53856,"New Brockton town, Alabama",2024,954,185,19.392,acs5_2024_place_education
1600000US0154168,place,01,54168,"New Hope city, Alabama",2024,1690,495,29.29,acs5_2024_place_education
1600000US0154312,place,01,54312,"New Market CDP, Alabama",2024,948,226,23.84,acs5_2024_place_education
1600000US0154432,place,01,54432,"New Site town, Alabama",2024,517,109,21.083,acs5_2024_place_education
1600000US0154480,place,01,54480,"Newton town, Alabama",2024,907,142,15.656,acs5_2024_place_education
1600000US0154582,place,01,54582,"New Union CDP, Alabama",2024,605,70,11.57,acs5_2024_place_education
1600000US0154600,place,01,54600,"Newville town, Alabama",2024,397,67,16.877,acs5_2024_place_education
1600000US0154696,place,01,54696,"Nixburg CDP, Alabama",2024,183,0,0.0,acs5_2024_place_education
1600000US0155044,place,01,55044,"North Courtland town, Alabama",2024,371,30,8.086,acs5_2024_place_education
1600000US0155152,place,01,55152,"North Johns town, Alabama",2024,108,8,7.407,acs5_2024_place_education
1600000US0155200,place,01,55200,"Northport city, Alabama",2024,20585,7867,38.217,acs5_2024_place_education
1600000US0155440,place,01,55440,"Notasulga town, Alabama",2024,783,85,10.856,acs5_2024_place_education
1600000US0155752,place,01,55752,"Oak Grove town, Alabama",2024,616,76,12.338,acs5_2024_place_education
1600000US0155848,place,01,55848,"Oak Hill town, Alabama",2024,3,3,100.0,acs5_2024_place_education
1600000US0155992,place,01,55992,"Oakman town, Alabama",2024,624,46,7.372,acs5_2024_place_education
1600000US0156400,place,01,56400,"Odenville city, Alabama",2024,3245,698,21.51,acs5_2024_place_education
1600000US0156472,place,01,56472,"Ohatchee town, Alabama",2024,952,165,17.332,acs5_2024_place_education
1600000US0157000,place,01,57000,"Oneonta city, Alabama",2024,4894,1210,24.724,acs5_2024_place_education
1600000US0157024,place,01,57024,"Onycha town, Alabama",2024,159,14,8.805,acs5_2024_place_education
1600000US0157048,place,01,57048,"Opelika city, Alabama",2024,23421,8529,36.416,acs5_2024_place_education
1600000US0157120,place,01,57120,"Opp city, Alabama",2024,4720,476,10.085,acs5_2024_place_education
1600000US0157144,place,01,57144,"Orange Beach city, Alabama",2024,6830,2782,40.732,acs5_2024_place_education
1600000US0157240,place,01,57240,"Orrville town, Alabama",2024,123,49,39.837,acs5_2024_place_education
1600000US0157384,place,01,57384,"Our Town CDP, Alabama",2024,355,83,23.38,acs5_2024_place_education
1600000US0157504,place,01,57504,"Owens Cross Roads city, Alabama",2024,1736,423,24.366,acs5_2024_place_education
1600000US0157576,place,01,57576,"Oxford city, Alabama",2024,15747,3902,24.779,acs5_2024_place_education
1600000US0157648,place,01,57648,"Ozark city, Alabama",2024,9695,1779,18.35,acs5_2024_place_education
1600000US0157696,place,01,57696,"Paint Rock town, Alabama",2024,111,7,6.306,acs5_2024_place_education
1600000US0157912,place,01,57912,"Panola CDP, Alabama",2024,31,0,0.0,acs5_2024_place_education
1600000US0158272,place,01,58272,"Parrish town, Alabama",2024,798,83,10.401,acs5_2024_place_education
1600000US0158680,place,01,58680,"Pea Ridge CDP, Alabama",2024,571,63,11.033,acs5_2024_place_education
1600000US0158848,place,01,58848,"Pelham city, Alabama",2024,17242,8145,47.239,acs5_2024_place_education
1600000US0158896,place,01,58896,"Pell City city, Alabama",2024,9496,2079,21.893,acs5_2024_place_education
1600000US0158968,place,01,58968,"Pennington town, Alabama",2024,350,38,10.857,acs5_2024_place_education
1600000US0159016,place,01,59016,"Penton CDP, Alabama",2024,81,14,17.284,acs5_2024_place_education
1600000US0159064,place,01,59064,"Perdido CDP, Alabama",2024,449,12,2.673,acs5_2024_place_education
1600000US0159088,place,01,59088,"Perdido Beach town, Alabama",2024,553,174,31.465,acs5_2024_place_education
1600000US0159232,place,01,59232,"Peterman CDP, Alabama",2024,19,7,36.842,acs5_2024_place_education
1600000US0159328,place,01,59328,"Petrey town, Alabama",2024,37,1,2.703,acs5_2024_place_education
1600000US0159472,place,01,59472,"Phenix City city, Alabama",2024,25531,5914,23.164,acs5_2024_place_education
1600000US0159496,place,01,59496,"Phil Campbell town, Alabama",2024,518,50,9.653,acs5_2024_place_education
1600000US0159592,place,01,59592,"Pickensville town, Alabama",2024,740,95,12.838,acs5_2024_place_education
1600000US0159640,place,01,59640,"Piedmont city, Alabama",2024,3300,508,15.394,acs5_2024_place_education
1600000US0159760,place,01,59760,"Pike Road city, Alabama",2024,6667,3691,55.362,acs5_2024_place_education
1600000US0159832,place,01,59832,"Pinckard town, Alabama",2024,544,85,15.625,acs5_2024_place_education
1600000US0159880,place,01,59880,"Pine Apple town, Alabama",2024,100,21,21.0,acs5_2024_place_education
