census_geoid,state_fips,place_fips,geography_name,acs_vintage,median_home_value,median_gross_rent,renter_cost_burden_30_pct_plus,renter_cost_burden_universe,source_id
1600000US0135632,01,35632,"Hollywood town, Alabama",2024,113200,1096,16.8,167,acs5_2024_place_housing
1600000US0135704,01,35704,"Holt CDP, Alabama",2024,126900,1012,22.7,449,acs5_2024_place_housing
1600000US0135752,01,35752,"Holtville CDP, Alabama",2024,267100,954,34.0,444,acs5_2024_place_housing
1600000US0135800,01,35800,"Homewood city, Alabama",2024,558500,1463,52.4,3761,acs5_2024_place_housing
1600000US0135896,01,35896,"Hoover city, Alabama",2024,412200,1457,44.0,10680,acs5_2024_place_housing
1600000US0136088,01,36088,"Horn Hill town, Alabama",2024,150000,707,58.8,17,acs5_2024_place_housing
1600000US0136448,01,36448,"Hueytown city, Alabama",2024,155300,1304,46.3,1031,acs5_2024_place_housing
1600000US0136592,01,36592,"Huguley CDP, Alabama",2024,141500,838,39.9,183,acs5_2024_place_housing
1600000US0137000,01,37000,"Huntsville city, Alabama",2024,293600,1171,42.9,39770,acs5_2024_place_housing
1600000US0137096,01,37096,"Hurtsboro town, Alabama",2024,138000,415,51.4,74,acs5_2024_place_housing
1600000US0137264,01,37264,"Hytop town, Alabama",2024,144800,733,40.6,32,acs5_2024_place_housing
1600000US0137312,01,37312,"Ider town, Alabama",2024,162900,760,24.1,79,acs5_2024_place_housing
1600000US0137465,01,37465,"Indian Springs Village city, Alabama",2024,555800,2264,10.4,67,acs5_2024_place_housing
1600000US0137864,01,37864,"Irondale city, Alabama",2024,255800,1320,40.6,2432,acs5_2024_place_housing
1600000US0138032,01,38032,"Ivalee CDP, Alabama",2024,140600,714,15.3,85,acs5_2024_place_housing
1600000US0138152,01,38152,"Jackson city, Alabama",2024,130900,647,58.7,584,acs5_2024_place_housing
1600000US0138248,01,38248,"Jacksons' Gap town, Alabama",2024,114100,736,41.9,74,acs5_2024_place_housing
1600000US0138272,01,38272,"Jacksonville city, Alabama",2024,185500,820,41.5,2460,acs5_2024_place_housing
1600000US0138416,01,38416,"Jasper city, Alabama",2024,215700,721,28.7,1769,acs5_2024_place_housing
1600000US0138608,01,38608,"Jemison city, Alabama",2024,170000,1106,36.5,208,acs5_2024_place_housing
1600000US0139064,01,39064,"Joppa CDP, Alabama",2024,155900,,0.0,17,acs5_2024_place_housing
1600000US0139280,01,39280,"Kansas town, Alabama",2024,48300,771,9.1,11,acs5_2024_place_housing
1600000US0139472,01,39472,"Kellyton town, Alabama",2024,108900,,0.0,8,acs5_2024_place_housing
1600000US0139520,01,39520,"Kennedy town, Alabama",2024,139800,725,60.6,33,acs5_2024_place_housing
1600000US0139784,01,39784,"Killen town, Alabama",2024,175000,960,16.4,134,acs5_2024_place_housing
1600000US0139856,01,39856,"Kimberly city, Alabama",2024,322300,1176,59.3,113,acs5_2024_place_housing
1600000US0140072,01,40072,"Kinsey city, Alabama",2024,132000,1053,28.6,192,acs5_2024_place_housing
1600000US0140096,01,40096,"Kinston town, Alabama",2024,70500,708,29.2,65,acs5_2024_place_housing
1600000US0140648,01,40648,"Ladonia CDP, Alabama",2024,102000,1040,32.3,436,acs5_2024_place_housing
1600000US0140672,01,40672,"La Fayette city, Alabama",2024,85900,645,52.8,506,acs5_2024_place_housing
1600000US0140888,01,40888,"Lakeview town, Alabama",2024,103100,,25.0,8,acs5_2024_place_housing
1600000US0140928,01,40928,"Lake View city, Alabama",2024,304400,1676,32.8,128,acs5_2024_place_housing
1600000US0141296,01,41296,"Lanett city, Alabama",2024,95600,940,39.0,940,acs5_2024_place_housing
1600000US0141368,01,41368,"Langston town, Alabama",2024,337500,,62.2,37,acs5_2024_place_housing
1600000US0141968,01,41968,"Leeds city, Alabama",2024,224600,1058,30.0,1278,acs5_2024_place_housing
1600000US0142016,01,42016,"Leesburg town, Alabama",2024,182500,588,38.3,81,acs5_2024_place_housing
1600000US0142160,01,42160,"Leighton town, Alabama",2024,,388,69.4,160,acs5_2024_place_housing
1600000US0142304,01,42304,"Leroy CDP, Alabama",2024,219500,,0.0,96,acs5_2024_place_housing
1600000US0142352,01,42352,"Lester town, Alabama",2024,220800,,28.6,7,acs5_2024_place_housing
1600000US0142472,01,42472,"Level Plains town, Alabama",2024,137500,1057,42.9,133,acs5_2024_place_housing
1600000US0142640,01,42640,"Lexington town, Alabama",2024,202400,642,36.1,72,acs5_2024_place_housing
1600000US0142808,01,42808,"Libertyville town, Alabama",2024,120000,,50.0,6,acs5_2024_place_housing
1600000US0142928,01,42928,"Lillian CDP, Alabama",2024,280600,684,19.6,143,acs5_2024_place_housing
1600000US0143120,01,43120,"Lincoln city, Alabama",2024,187200,919,33.2,199,acs5_2024_place_housing
1600000US0143240,01,43240,"Linden town, Alabama",2024,92400,768,29.8,346,acs5_2024_place_housing
1600000US0143264,01,43264,"Lineville city, Alabama",2024,175500,658,56.7,323,acs5_2024_place_housing
1600000US0143336,01,43336,"Lipscomb city, Alabama",2024,90400,1044,65.5,287,acs5_2024_place_housing
1600000US0143384,01,43384,"Lisman town, Alabama",2024,,,20.0,25,acs5_2024_place_housing
1600000US0143648,01,43648,"Littleville town, Alabama",2024,142400,817,32.0,128,acs5_2024_place_housing
1600000US0143720,01,43720,"Livingston city, Alabama",2024,156100,584,48.4,709,acs5_2024_place_housing
1600000US0143744,01,43744,"Loachapoka town, Alabama",2024,220200,905,31.0,42,acs5_2024_place_housing
1600000US0143816,01,43816,"Lockhart town, Alabama",2024,68300,707,35.7,70,acs5_2024_place_housing
1600000US0143888,01,43888,"Locust Fork town, Alabama",2024,181400,1121,46.3,82,acs5_2024_place_housing
1600000US0144160,01,44160,"Lookout Mountain CDP, Alabama",2024,158300,,0.0,22,acs5_2024_place_housing
1600000US0144344,01,44344,"Louisville town, Alabama",2024,,530,20.0,105,acs5_2024_place_housing
1600000US0144536,01,44536,"Lowndesboro town, Alabama",2024,196900,,,0,acs5_2024_place_housing
1600000US0144608,01,44608,"Loxley city, Alabama",2024,398500,,32.2,295,acs5_2024_place_housing
1600000US0144728,01,44728,"Luverne city, Alabama",2024,170100,629,40.9,535,acs5_2024_place_housing
1600000US0144800,01,44800,"Lynn town, Alabama",2024,65100,770,20.0,60,acs5_2024_place_housing
1600000US0145040,01,45040,"McCalla CDP, Alabama",2024,279900,1777,32.9,498,acs5_2024_place_housing
1600000US0145208,01,45208,"McDonald Chapel CDP, Alabama",2024,134400,1084,56.9,123,acs5_2024_place_housing
1600000US0145316,01,45316,"Macedonia CDP, Alabama",2024,110800,,0.0,37,acs5_2024_place_housing
1600000US0145472,01,45472,"McIntosh town, Alabama",2024,157100,,0.0,16,acs5_2024_place_housing
1600000US0145496,01,45496,"McKenzie town, Alabama",2024,80600,573,23.2,99,acs5_2024_place_housing
1600000US0145640,01,45640,"McMullen town, Alabama",2024,,,100.0,12,acs5_2024_place_housing
1600000US0145784,01,45784,"Madison city, Alabama",2024,398800,1453,35.6,5854,acs5_2024_place_housing
1600000US0145904,01,45904,"Madrid town, Alabama",2024,122500,1000,53.8,13,acs5_2024_place_housing
1600000US0146072,01,46072,"Magnolia Springs town, Alabama",2024,442400,1146,44.0,75,acs5_2024_place_housing
1600000US0146192,01,46192,"Malcolm CDP, Alabama",2024,,,0.0,60,acs5_2024_place_housing
1600000US0146264,01,46264,"Malvern town, Alabama",2024,129400,906,46.0,189,acs5_2024_place_housing
1600000US0146504,01,46504,"Maplesville town, Alabama",2024,132600,1140,49.7,177,acs5_2024_place_housing
1600000US0146600,01,46600,"Marbury CDP, Alabama",2024,179600,,50.0,28,acs5_2024_place_housing
1600000US0146696,01,46696,"Margaret city, Alabama",2024,230900,1117,56.3,263,acs5_2024_place_housing
1600000US0146768,01,46768,"Marion city, Alabama",2024,108700,588,51.3,396,acs5_2024_place_housing
1600000US0147728,01,47728,"Maytown town, Alabama",2024,120800,1045,23.8,21,acs5_2024_place_housing
1600000US0147740,01,47740,"Meadowbrook CDP, Alabama",2024,423700,1365,65.5,391,acs5_2024_place_housing
1600000US0147848,01,47848,"Megargel CDP, Alabama",2024,,,0.0,4,acs5_2024_place_housing
1600000US0148052,01,48052,"Memphis town, Alabama",2024,57200,,60.0,5,acs5_2024_place_housing
1600000US0148064,01,48064,"Mentone town, Alabama",2024,269700,,0.0,13,acs5_2024_place_housing
1600000US0148112,01,48112,"Meridianville CDP, Alabama",2024,291900,1348,40.6,298,acs5_2024_place_housing
1600000US0148376,01,48376,"Midfield city, Alabama",2024,107600,1244,55.9,755,acs5_2024_place_housing
1600000US0148400,01,48400,"Midland City city, Alabama",2024,150400,609,32.1,638,acs5_2024_place_housing
1600000US0148424,01,48424,"Midway town, Alabama",2024,121400,521,13.7,117,acs5_2024_place_housing
1600000US0148616,01,48616,"Mignon CDP, Alabama",2024,37500,715,0.0,188,acs5_2024_place_housing
1600000US0148712,01,48712,"Millbrook city, Alabama",2024,207100,1111,39.7,1694,acs5_2024_place_housing
1600000US0148784,01,48784,"Millerville CDP, Alabama",2024,,,,0,acs5_2024_place_housing
1600000US0148808,01,48808,"Millport town, Alabama",2024,104400,650,17.4,144,acs5_2024_place_housing
1600000US0148832,01,48832,"Millry town, Alabama",2024,156500,370,31.2,80,acs5_2024_place_housing
1600000US0149072,01,49072,"Minor CDP, Alabama",2024,94900,1096,62.6,91,acs5_2024_place_housing
1600000US0150000,01,50000,"Mobile city, Alabama",2024,193300,1068,50.9,38974,acs5_2024_place_housing
1600000US0150192,01,50192,"Monroeville city, Alabama",2024,122900,577,35.6,1046,acs5_2024_place_housing
1600000US0150312,01,50312,"Montevallo city, Alabama",2024,220700,956,53.5,878,acs5_2024_place_housing
1600000US0151000,01,51000,"Montgomery city, Alabama",2024,161900,1089,49.5,37052,acs5_2024_place_housing
1600000US0151096,01,51096,"Moody city, Alabama",2024,237500,1553,32.9,1382,acs5_2024_place_housing
1600000US0151216,01,51216,"Moores Mill CDP, Alabama",2024,274000,1288,56.7,541,acs5_2024_place_housing
1600000US0151264,01,51264,"Mooresville town, Alabama",2024,389500,,,0,acs5_2024_place_housing
1600000US0151456,01,51456,"Morris city, Alabama",2024,241400,797,23.4,111,acs5_2024_place_housing
1600000US0151469,01,51469,"Morrison Crossroads CDP, Alabama",2024,151800,,0.0,18,acs5_2024_place_housing
1600000US0151520,01,51520,"Mosses town, Alabama",2024,66500,528,47.5,141,acs5_2024_place_housing
1600000US0151600,01,51600,"Moulton city, Alabama",2024,123900,655,49.3,444,acs5_2024_place_housing
1600000US0151648,01,51648,"Moundville town, Alabama",2024,189700,798,31.2,231,acs5_2024_place_housing
1600000US0151696,01,51696,"Mountain Brook city, Alabama",2024,916300,1456,25.2,850,acs5_2024_place_housing
1600000US0152320,01,52320,"Mount Olive CDP (Coosa County), Alabama",2024,,,0.0,9,acs5_2024_place_housing
1600000US0152344,01,52344,"Mount Olive CDP (Jefferson County), Alabama",2024,224000,,94.0,166,acs5_2024_place_housing
1600000US0152608,01,52608,"Mount Vernon town, Alabama",2024,111900,1040,12.0,125,acs5_2024_place_housing
1600000US0152680,01,52680,"Movico CDP, Alabama",2024,110200,,,0,acs5_2024_place_housing
1600000US0152776,01,52776,"Mulga town, Alabama",2024,63100,900,35.1,111,acs5_2024_place_housing
1600000US0152848,01,52848,"Munford town, Alabama",2024,78200,778,47.6,42,acs5_2024_place_housing
1600000US0153016,01,53016,"Muscle Shoals city, Alabama",2024,199700,1029,24.6,2280,acs5_2024_place_housing
1600000US0153112,01,53112,"Myrtlewood town, Alabama",2024,68500,,,0,acs5_2024_place_housing
1600000US0153208,01,53208,"Nanafalia CDP, Alabama",2024,,,,0,acs5_2024_place_housing
1600000US0153232,01,53232,"Nances Creek CDP, Alabama",2024,222100,,0.0,28,acs5_2024_place_housing
1600000US0153256,01,53256,"Napier Field town, Alabama",2024,82100,857,39.5,76,acs5_2024_place_housing
1600000US0153376,01,53376,"Natural Bridge town, Alabama",2024,,,0.0,6,acs5_2024_place_housing
1600000US0153400,01,53400,"Nauvoo town, Alabama",2024,,842,73.7,19,acs5_2024_place_housing
1600000US0153448,01,53448,"Nectar town, Alabama",2024,168300,1196,71.0,31,acs5_2024_place_housing
1600000US0153472,01,53472,"Needham town, Alabama",2024,175000,,0.0,2,acs5_2024_place_housing
1600000US0153784,01,53784,"Newbern town, Alabama",2024,87100,,0.0,8,acs5_2024_place_housing
1600000US0153856,01,53856,"New Brockton town, Alabama",2024,207600,627,20.9,158,acs5_2024_place_housing
1600000US0154168,01,54168,"New Hope city, Alabama",2024,163700,1075,51.1,178,acs5_2024_place_housing
1600000US0154312,01,54312,"New Market CDP, Alabama",2024,112500,1054,81.6,76,acs5_2024_place_housing
1600000US0154432,01,54432,"New Site town, Alabama",2024,171900,608,3.4,59,acs5_2024_place_housing
1600000US0154480,01,54480,"Newton town, Alabama",2024,89500,650,38.2,152,acs5_2024_place_housing
1600000US0154582,01,54582,"New Union CDP, Alabama",2024,168000,,100.0,45,acs5_2024_place_housing
1600000US0154600,01,54600,"Newville town, Alabama",2024,107800,875,51.2,41,acs5_2024_place_housing
1600000US0154696,01,54696,"Nixburg CDP, Alabama",2024,,,0.0,11,acs5_2024_place_housing
1600000US0155044,01,55044,"North Courtland town, Alabama",2024,,346,33.3,120,acs5_2024_place_housing
1600000US0155152,01,55152,"North Johns town, Alabama",2024,74600,,,0,acs5_2024_place_housing
1600000US0155200,01,55200,"Northport city, Alabama",2024,282600,982,41.6,4693,acs5_2024_place_housing
1600000US0155440,01,55440,"Notasulga town, Alabama",2024,137500,698,35.3,136,acs5_2024_place_housing
1600000US0155752,01,55752,"Oak Grove town, Alabama",2024,165900,900,28.1,89,acs5_2024_place_housing
1600000US0155848,01,55848,"Oak Hill town, Alabama",2024,,,,0,acs5_2024_place_housing
1600000US0155992,01,55992,"Oakman town, Alabama",2024,92600,283,27.5,80,acs5_2024_place_housing
1600000US0156400,01,56400,"Odenville city, Alabama",2024,223600,1581,47.5,282,acs5_2024_place_housing
1600000US0156472,01,56472,"Ohatchee town, Alabama",2024,197600,796,31.0,58,acs5_2024_place_housing
1600000US0157000,01,57000,"Oneonta city, Alabama",2024,221000,638,40.3,1093,acs5_2024_place_housing
1600000US0157024,01,57024,"Onycha town, Alabama",2024,55000,600,25.0,20,acs5_2024_place_housing
1600000US0157048,01,57048,"Opelika city, Alabama",2024,241800,950,49.3,4167,acs5_2024_place_housing
1600000US0157120,01,57120,"Opp city, Alabama",2024,115700,720,47.1,779,acs5_2024_place_housing
1600000US0157144,01,57144,"Orange Beach city, Alabama",2024,502400,1576,31.2,1271,acs5_2024_place_housing
1600000US0157240,01,57240,"Orrville town, Alabama",2024,102300,724,92.0,25,acs5_2024_place_housing
1600000US0157384,01,57384,"Our Town CDP, Alabama",2024,,,100.0,12,acs5_2024_place_housing
1600000US0157504,01,57504,"Owens Cross Roads city, Alabama",2024,227000,946,47.7,149,acs5_2024_place_housing
1600000US0157576,01,57576,"Oxford city, Alabama",2024,170900,925,32.9,2077,acs5_2024_place_housing
1600000US0157648,01,57648,"Ozark city, Alabama",2024,148900,694,46.6,2030,acs5_2024_place_housing
1600000US0157696,01,57696,"Paint Rock town, Alabama",2024,75000,,0.0,16,acs5_2024_place_housing
1600000US0157912,01,57912,"Panola CDP, Alabama",2024,,,,0,acs5_2024_place_housing
1600000US0158272,01,58272,"Parrish town, Alabama",2024,56800,1005,35.3,201,acs5_2024_place_housing
1600000US0158680,01,58680,"Pea Ridge CDP, Alabama",2024,98000,,0.0,14,acs5_2024_place_housing
1600000US0158848,01,58848,"Pelham city, Alabama",2024,299800,1577,49.3,1530,acs5_2024_place_housing
1600000US0158896,01,58896,"Pell City city, Alabama",2024,249600,1099,39.6,1650,acs5_2024_place_housing
1600000US0158968,01,58968,"Pennington town, Alabama",2024,90800,385,0.0,76,acs5_2024_place_housing
1600000US0159016,01,59016,"Penton CDP, Alabama",2024,221400,,0.0,14,acs5_2024_place_housing
1600000US0159064,01,59064,"Perdido CDP, Alabama",2024,,,0.0,31,acs5_2024_place_housing
1600000US0159088,01,59088,"Perdido Beach town, Alabama",2024,341700,738,20.0,20,acs5_2024_place_housing
1600000US0159232,01,59232,"Peterman CDP, Alabama",2024,,,0.0,7,acs5_2024_place_housing
1600000US0159328,01,59328,"Petrey town, Alabama",2024,143800,,0.0,14,acs5_2024_place_housing
1600000US0159472,01,59472,"Phenix City city, Alabama",2024,170300,967,52.0,7515,acs5_2024_place_housing
1600000US0159496,01,59496,"Phil Campbell town, Alabama",2024,113600,644,42.5,120,acs5_2024_place_housing
1600000US0159592,01,59592,"Pickensville town, Alabama",2024,159800,817,20.8,48,acs5_2024_place_housing
1600000US0159640,01,59640,"Piedmont city, Alabama",2024,114800,842,40.3,673,acs5_2024_place_housing
1600000US0159760,01,59760,"Pike Road city, Alabama",2024,381600,1653,49.3,537,acs5_2024_place_housing
1600000US0159832,01,59832,"Pinckard town, Alabama",2024,158900,750,43.7,87,acs5_2024_place_housing
1600000US0159880,01,59880,"Pine Apple town, Alabama",2024,,600,13.0,23,acs5_2024_place_housing
1600000US0160240,01,60240,"Pine Hill town, Alabama",2024,92300,,33.0,106,acs5_2024_place_housing
1600000US0160264,01,60264,"Pine Level CDP, Alabama",2024,240300,,0.0,42,acs5_2024_place_housing
1600000US0160372,01,60372,"Pine Ridge town, Alabama",2024,,852,53.7,54,acs5_2024_place_housing
1600000US0160648,01,60648,"Pinson city, Alabama",2024,212000,1509,45.0,556,acs5_2024_place_housing
1600000US0160720,01,60720,"Pisgah town, Alabama",2024,134400,506,16.7,66,acs5_2024_place_housing
1600000US0161008,01,61008,"Pleasant Grove city, Alabama",2024,226400,1400,36.2,716,acs5_2024_place_housing
1600000US0161038,01,61038,"Pleasant Groves town, Alabama",2024,159500,768,23.1,26,acs5_2024_place_housing
1600000US0161488,01,61488,"Point Clear CDP, Alabama",2024,867500,,77.9,244,acs5_2024_place_housing
1600000US0161536,01,61536,"Pollard town, Alabama",2024,81700,,34.3,35,acs5_2024_place_housing
1600000US0162075,01,62075,"Powell town, Alabama",2024,116400,931,10.4,77,acs5_2024_place_housing
1600000US0162328,01,62328,"Prattville city, Alabama",2024,214600,1313,33.8,4956,acs5_2024_place_housing
1600000US0162472,01,62472,"Priceville city, Alabama",2024,266400,682,6.4,171,acs5_2024_place_housing
1600000US0162496,01,62496,"Prichard city, Alabama",2024,85700,922,47.9,3145,acs5_2024_place_housing
1600000US0162688,01,62688,"Providence town, Alabama",2024,165900,,0.0,8,acs5_2024_place_housing
1600000US0162952,01,62952,"Putnam CDP, Alabama",2024,89000,,,0,acs5_2024_place_housing
1600000US0163216,01,63216,"Ragland town, Alabama",2024,109300,522,68.3,183,acs5_2024_place_housing
1600000US0163288,01,63288,"Rainbow City city, Alabama",2024,223000,1048,54.0,1420,acs5_2024_place_housing
1600000US0163336,01,63336,"Rainsville city, Alabama",2024,230400,519,54.6,271,acs5_2024_place_housing
1600000US0163408,01,63408,"Ranburne town, Alabama",2024,238300,919,20.8,48,acs5_2024_place_housing
1600000US0163495,01,63495,"Ray CDP, Alabama",2024,137500,1066,81.1,53,acs5_2024_place_housing
1600000US0163576,01,63576,"Red Bay city, Alabama",2024,108200,542,22.1,607,acs5_2024_place_housing
